user_id,first_name,last_name,age,city,reg_date,plan,churn_date,total_minutes,total_messages,total_mb,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,plan_name,extra_minutes,extra_messages,extra_mb,extra_gb,extra_calls_cost,extra_messages_cost,extra_internet_cost,total_extra_cost,facturacion,ratio_extra_minutes,ratio_extra_messages,ratio_extra_mb
1169,Hai,Bean,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-12-06,surf,,789.82,110.0,17431.28,50,15360,500,20,10,0.03,0.03,surf,289.82000000000005,60.0,2071.279999999999,2.022734374999999,8.694600000000001,1.7999999999999998,20.22734374999999,30.72194374999999,50.721943749999994,0.36694436242505435,0.5454544958677731,0.11882546771159343
1170,Olin,Adkins,18,"Pittsburgh, PA MSA",2018-09-25,surf,,2436.44,32.0,83908.32,50,15360,500,20,10,0.03,0.03,surf,1936.44,0.0,68548.32,66.94171875,58.093199999999996,0.0,669.4171875000001,727.5103875000001,747.5103875000001,0.7947825483296015,0.0,0.8169430634748803
1171,Devin,Wilkinson,56,"Boston-Cambridge-Newton, MA-NH MSA",2018-01-27,surf,,3032.85,0.0,226250.32,50,15360,500,20,10,0.03,0.03,surf,2532.85,0.0,210890.32,205.947578125,75.98549999999999,0.0,2059.47578125,2135.46128125,2155.46128125,0.8351385632816045,0.0,0.9321105932167473
1172,Weldon,Robinson,72,"Boston-Cambridge-Newton, MA-NH MSA",2018-03-30,surf,2018-11-29,2632.6,475.0,128928.23,50,15360,500,20,10,0.03,0.03,surf,2132.6,425.0,113568.23,110.906474609375,63.977999999999994,12.75,1109.06474609375,1185.79274609375,1205.79274609375,0.8100736883306476,0.8947368232686985,0.8808639503636353
1173,Tristan,Cain,27,"Oxnard-Thousand Oaks-Ventura, CA MSA",2018-09-28,surf,,1516.68,192.0,45654.57,50,15360,500,20,10,0.03,0.03,surf,1016.6800000000001,142.0,30294.57,29.584541015625,30.5004,4.26,295.84541015625,330.60581015625,350.60581015625,0.670332564085156,0.73958329481337,0.663560515264176
1174,Larisa,Ellis,67,"Cleveland-Elyria, OH MSA",2018-01-28,surf,,4153.7,552.0,142528.17,50,15360,500,20,10,0.03,0.03,surf,3653.7,502.0,127168.17000000001,124.18766601562501,109.61099999999999,15.059999999999999,1241.8766601562502,1366.5476601562502,1386.5476601562502,0.8796253921091428,0.9094202733800676,0.8922318303187201
1175,Shiloh,Stafford,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-09-30,surf,,1917.74,97.0,56448.34,50,15360,500,20,10,0.03,0.03,surf,1417.74,47.0,41088.34,40.12533203125,42.532199999999996,1.41,401.25332031249997,445.1955203125,465.1955203125,0.7392764361212864,0.4845360325220585,0.7278927953013511
1176,Terrance,Shaffer,75,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-10-03,surf,,1071.11,165.0,66790.3,50,15360,500,20,10,0.03,0.03,surf,571.1099999999999,115.0,51430.3,50.22490234375,17.133299999999995,3.4499999999999997,502.2490234375,522.8323234375,542.8323234375,0.5331945315308929,0.6969696547291119,0.7700264857666418
1177,Seymour,Anderson,33,"Seattle-Tacoma-Bellevue, WA MSA",2018-11-09,surf,,665.63,44.0,37583.57,50,15360,500,20,10,0.03,0.03,surf,165.63,0.0,22223.57,21.702705078125,4.9689,0.0,217.02705078125,221.99595078125,241.99595078125,0.2488319299185444,0.0,0.59131077739786
1178,Charlsie,Reid,53,"Cincinnati, OH-KY-IN MSA",2018-10-05,surf,,1185.45,136.0,52288.63,50,15360,500,20,10,0.03,0.03,surf,685.45,86.0,36928.63,36.063115234375,20.5635,2.58,360.63115234375,383.77465234375,403.77465234375,0.5782192367605615,0.6323528946799342,0.706245889267658
1179,Darcey,Baird,22,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2479.69,90.0,77061.9,50,15360,500,20,10,0.03,0.03,surf,1979.69,40.0,61701.899999999994,60.255761718749994,59.3907,1.2,602.5576171875,663.1483171875,683.1483171875,0.7983618887910912,0.4444443950617339,0.800679713217468
1180,Wonda,Hays,24,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-12-01,surf,2018-12-22,581.19,76.0,11829.27,50,15360,500,20,10,0.03,0.03,surf,81.19000000000005,26.0,0.0,0.0,2.4357000000000015,0.78,0.0,3.215700000000002,23.215700000000002,0.13969613827326463,0.3421052181440502,0.0
1181,Ron,Kaufman,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-13,surf,,4545.55,221.0,140574.08,50,15360,500,20,10,0.03,0.03,surf,4045.55,171.0,125214.07999999999,122.27937499999999,121.3665,5.13,1222.7937499999998,1349.2902499999998,1369.2902499999998,0.8900023079935271,0.7737556210970307,0.8907337682102752
1182,Jeff,Burt,39,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-05-29,surf,,1541.58,14.0,136509.43,50,15360,500,20,10,0.03,0.03,surf,1041.58,0.0,121149.43,118.309990234375,31.247399999999995,0.0,1183.0999023437498,1214.3473023437498,1234.3473023437498,0.6756574379814383,0.0,0.8874803007464408
1183,Jermaine,Gallegos,71,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-07-20,surf,,1364.07,237.0,45988.88,50,15360,500,20,10,0.03,0.03,surf,864.0699999999999,187.0,30628.879999999997,29.911015624999997,25.922099999999997,5.609999999999999,299.11015625,330.64225625,350.64225625,0.6334498916224982,0.7890295025725949,0.6660062170102845
1184,Fredric,Middleton,39,"Sacramento–Roseville–Folsom, CA MSA",2018-03-07,ultimate,,630.58,37.0,10254.82,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1185,Loria,Freeman,47,"Louisville/Jefferson County, KY-IN MSA",2018-01-14,ultimate,,5524.35,0.0,289533.36,1000,30720,3000,70,7,0.01,0.01,ultimate,2524.3500000000004,0.0,258813.36,252.747421875,25.243500000000004,0.0,1769.231953125,1794.475453125,1864.475453125,0.4569496855612884,0.0,0.8938982367733411
1186,Josiah,Douglas,55,"Las Vegas-Henderson-Paradise, NV MSA",2018-12-22,ultimate,2018-12-31,85.11,13.0,1948.94,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1187,Tanner,Goodman,49,"Austin-Round Rock-Georgetown, TX MSA",2018-02-20,surf,,5030.19,90.0,169628.37,50,15360,500,20,10,0.03,0.03,surf,4530.19,40.0,154268.37,150.652705078125,135.9057,1.2,1506.52705078125,1643.63275078125,1663.63275078125,0.900600174346098,0.4444443950617339,0.9094491091962124
1188,Ethelene,Brock,31,"Richmond, VA MSA",2018-01-10,ultimate,,983.35,176.0,74130.37,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,43410.369999999995,42.392939453124995,0.0,0.0,296.75057617187497,296.75057617187497,366.75057617187497,0.0,0.0,0.5855949456901948
1189,Terrence,Smith,75,"Columbus, OH MSA",2018-09-24,surf,,1189.21,134.0,63813.15,50,15360,500,20,10,0.03,0.03,surf,689.21,84.0,48453.15,47.317529296875,20.6763,2.52,473.17529296875,496.37159296875,516.3715929687501,0.5795528074978111,0.6268656248607742,0.759297260712048
1190,Troy,Hutchinson,56,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-08-01,ultimate,,188.8,3.0,14191.43,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1191,Zack,Waters,75,"St. Louis, MO-IL MSA",2018-01-21,ultimate,2018-11-30,3528.26,104.0,117940.91,1000,30720,3000,70,7,0.01,0.01,ultimate,528.2600000000002,0.0,87220.91,85.176669921875,5.282600000000002,0.0,596.236689453125,601.519289453125,671.519289453125,0.1497225256933375,0.0,0.7395305835151237
1192,Korey,Goodwin,36,"Buffalo-Cheektowaga, NY MSA",2018-10-02,surf,,1532.88,84.0,23993.71,50,15360,500,20,10,0.03,0.03,surf,1032.88,34.0,8633.71,8.431357421875,30.986400000000003,1.02,84.31357421874999,116.31997421874999,136.31997421875,0.6738166022531666,0.4047618565759694,0.3598322225450619
1193,Lacresha,Olsen,18,"Houston-The Woodlands-Sugar Land, TX MSA",2018-07-07,surf,,1214.35,358.0,104627.86,50,15360,500,20,10,0.03,0.03,surf,714.3499999999999,308.0,89267.86,87.17564453125,21.430499999999995,9.24,871.7564453125,902.4269453124999,922.4269453124999,0.5882570874273719,0.8603351714990176,0.8531939771249079
1194,Robert,Mclean,40,"San Jose-Sunnyvale-Santa Clara, CA MSA",2018-05-31,surf,,0.0,292.0,148495.93,50,15360,500,20,10,0.03,0.03,surf,0.0,242.0,133135.93,130.015556640625,0.0,7.26,1300.1555664062498,1307.4155664062498,1327.4155664062498,0.0,0.8287670949052366,0.8965628215603915
1195,Roy,Velez,60,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-06-09,surf,,2043.69,388.0,47484.0,50,15360,500,20,10,0.03,0.03,surf,1543.69,338.0,32124.0,31.37109375,46.3107,10.139999999999999,313.7109375,370.1616375,390.1616375,0.7553444957143965,0.8711339981666496,0.6765226180025855
1196,Noel,Dawson,46,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-14,ultimate,,6157.67,341.0,265744.06,1000,30720,3000,70,7,0.01,0.01,ultimate,3157.67,0.0,235024.06,229.51568359375,31.576700000000002,0.0,1606.60978515625,1638.18648515625,1708.18648515625,0.5128027313694908,0.0,0.8844000501503438
1197,Lon,Parker,56,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-05,surf,,1310.04,22.0,28492.85,50,15360,500,20,10,0.03,0.03,surf,810.04,0.0,13132.849999999999,12.825048828124999,24.301199999999998,0.0,128.25048828125,152.55168828125,172.55168828125,0.6183322599437249,0.0,0.4609173878847088
1198,Russ,Horne,69,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-01,surf,,1425.33,36.0,62513.35,50,15360,500,20,10,0.03,0.03,surf,925.3299999999999,0.0,47153.35,46.048193359375,27.7599,0.0,460.48193359375,488.24183359375,508.24183359375,0.649204039421018,0.0,0.7542924830049433
1199,Antonetta,Finley,39,"San Antonio-New Braunfels, TX MSA",2018-08-01,ultimate,,2277.17,351.0,87322.46,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,56602.46000000001,55.275839843750006,0.0,0.0,386.93087890625003,386.93087890625003,456.93087890625003,0.0,0.0,0.6482004743512493
1200,Delmar,Cross,45,"Boston-Cambridge-Newton, MA-NH MSA",2018-11-27,surf,,604.79,37.0,19571.37,50,15360,500,20,10,0.03,0.03,surf,104.78999999999996,0.0,4211.369999999999,4.112666015624999,3.1436999999999986,0.0,41.12666015624999,44.270360156249986,64.27036015624998,0.17326675088432755,0.0,0.21518013291088964
1201,Jeanelle,Estrada,61,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-04,surf,,2946.94,47.0,205644.03,50,15360,500,20,10,0.03,0.03,surf,2446.94,0.0,190284.03,185.824248046875,73.4082,0.0,1858.24248046875,1931.6506804687501,1951.6506804687501,0.8303324776536594,0.0,0.9253078243542832
1202,Osvaldo,Mayer,36,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-09-30,ultimate,,1592.78,0.0,35154.24,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,4434.239999999998,4.330312499999998,0.0,0.0,30.312187499999986,30.312187499999986,100.3121875,0.0,0.0,0.12613670495333226
1203,Manie,Grimes,50,"Boston-Cambridge-Newton, MA-NH MSA",2018-02-11,surf,,4359.63,450.0,134995.18,50,15360,500,20,10,0.03,0.03,surf,3859.63,400.0,119635.18,116.83123046875,115.7889,12.0,1168.3123046874998,1296.1012046874998,1316.1012046874998,0.8853113661358617,0.888888869135803,0.8862181597234644
1204,Sherly,Levy,44,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-08-20,ultimate,,0.0,120.0,58077.0,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,27357.0,26.7158203125,0.0,0.0,187.0107421875,187.0107421875,257.0107421875,0.0,0.0,0.4710470581347096
1205,Rafael,Wade,43,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-05,surf,,663.4399999999999,106.0,30155.01,50,15360,500,20,10,0.03,0.03,surf,163.43999999999994,56.0,14795.009999999998,14.448251953124998,4.903199999999998,1.68,144.48251953124998,151.06571953124998,171.06571953124998,0.2463523416382439,0.5283018369526569,0.49063190478443486
1206,Angelic,Singleton,21,"Providence-Warwick, RI-MA MSA",2018-07-09,surf,,1838.09,159.0,152744.81,50,15360,500,20,10,0.03,0.03,surf,1338.09,109.0,137384.81,134.164853515625,40.1427,3.27,1341.64853515625,1385.0612351562502,1405.0612351562502,0.7279784954600782,0.6855345480795881,0.8994401183975129
1207,Samuel,Porter,63,"Omaha-Council Bluffs, NE-IA MSA",2018-12-22,surf,,165.39,9.0,8278.51,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1208,Enrique,Ramirez,44,"San Diego-Chula Vista-Carlsbad, CA MSA",2018-07-17,surf,,478.76,0.0,16154.29,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,794.2900000000009,0.7756738281250009,0.0,0.0,7.7567382812500085,7.7567382812500085,27.75673828125001,0.0,0.0,0.04916898232657152
1209,Garret,Paul,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-08-28,surf,,2851.34,125.0,86483.54000000001,50,15360,500,20,10,0.03,0.03,surf,2351.34,75.0,71123.54000000001,69.45658203125001,70.5402,2.25,694.5658203125001,767.3560203125002,787.3560203125002,0.8246438487705996,0.5999999520000038,0.8223939490887637
1210,Shanae,Carrillo,30,"Oklahoma City, OK MSA",2018-06-01,surf,,1798.28,0.0,48893.1,50,15360,500,20,10,0.03,0.03,surf,1298.28,0.0,33533.1,32.74716796875,38.9484,0.0,327.4716796875,366.4200796875,386.4200796875,0.7219565322310401,0.0,0.6858452418263834
1211,Vito,Cameron,60,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-30,ultimate,,1615.48,318.0,130473.86,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,99753.86,97.41587890625,0.0,0.0,681.91115234375,681.91115234375,751.91115234375,0.0,0.0,0.764550539030228
1212,Alfredo,Pruitt,36,"Austin-Round Rock-Georgetown, TX MSA",2018-07-27,surf,,1451.26,168.0,66997.1,50,15360,500,20,10,0.03,0.03,surf,951.26,118.0,51637.100000000006,50.426855468750006,28.537799999999997,3.54,504.26855468750006,536.3463546875,556.3463546875,0.6554717924047256,0.7023809105725648,0.770736345189458
1213,Carl,Newman,47,"San Diego-Chula Vista-Carlsbad, CA MSA",2018-11-25,ultimate,,571.94,96.0,19967.74,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1214,Emil,Robles,34,"San Francisco-Oakland-Berkeley, CA MSA",2018-01-01,ultimate,,4515.72,180.0,207920.48,1000,30720,3000,70,7,0.01,0.01,ultimate,1515.7200000000003,0.0,177200.48,173.04734375,15.157200000000003,0.0,1211.33140625,1226.4886062500002,1296.4886062500002,0.3356541142151106,0.0,0.8522512067665364
1215,Adelle,Knapp,70,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-01,surf,,2899.06,340.0,119204.97,50,15360,500,20,10,0.03,0.03,surf,2399.06,290.0,103844.97,101.411103515625,71.9718,8.7,1014.11103515625,1094.78283515625,1114.78283515625,0.8275303000712979,0.8529411513840839,0.8711463120311891
1216,Reita,Atkins,29,"San Francisco-Oakland-Berkeley, CA MSA",2018-06-19,surf,,1081.39,0.0,48337.83,50,15360,500,20,10,0.03,0.03,surf,581.3900000000001,0.0,32977.83,32.204912109375,17.4417,0.0,322.04912109375005,339.49082109375007,359.49082109375007,0.5376321166495703,0.0,0.6822364593772131
1217,Ned,Thomas,69,"Dayton-Kettering, OH MSA",2018-06-04,surf,,1651.64,0.0,62168.01,50,15360,500,20,10,0.03,0.03,surf,1151.64,0.0,46808.01,45.710947265625,34.5492,0.0,457.10947265625003,491.65867265625,511.65867265625,0.6972705874326695,0.0,0.7529275907733048
1218,Stanford,Pena,23,"Bakersfield, CA MSA",2018-01-16,surf,,297.31,32.0,13594.75,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1219,Gavin,Keller,51,"Detroit-Warren-Dearborn, MI MSA",2018-05-14,surf,,1248.27,42.0,35269.72,50,15360,500,20,10,0.03,0.03,surf,748.27,0.0,19909.72,19.4430859375,22.4481,0.0,194.430859375,216.87895937500002,236.87895937500002,0.5994456279535226,0.0,0.5644989524826114
1220,Jack,Strong,26,"Cincinnati, OH-KY-IN MSA",2018-04-22,surf,2018-10-13,4478.86,276.0,151471.57,50,15360,500,20,10,0.03,0.03,surf,3978.8599999999997,226.0,136111.57,132.921455078125,119.36579999999998,6.779999999999999,1329.2145507812502,1455.3603507812502,1475.3603507812502,0.8883644478988751,0.8188405500420092,0.8985948319609685
1221,Mckenzie,Wilkinson,18,"Boston-Cambridge-Newton, MA-NH MSA",2018-12-17,surf,,100.4,11.0,7904.0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1222,Cleo,Anderson,18,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-06-27,surf,,3530.52,126.0,111215.18,50,15360,500,20,10,0.03,0.03,surf,3030.52,76.0,95855.18,93.60857421875,90.9156,2.28,936.0857421874999,1029.2813421874998,1049.2813421874998,0.8583778002719774,0.6031745553036068,0.8618893571127709
1223,Patience,Wilson,37,"Phoenix-Mesa-Chandler, AZ MSA",2018-07-05,surf,,3602.55,154.0,134215.45,50,15360,500,20,10,0.03,0.03,surf,3102.55,104.0,118855.45000000001,116.06977539062501,93.0765,3.12,1160.69775390625,1256.89425390625,1276.89425390625,0.8612094187139403,0.6753246314724265,0.8855571395926806
1224,Kelly,Cole,74,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-06-28,ultimate,,845.86,230.0,81533.95,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,50813.95,49.622998046875,0.0,0.0,347.36098632812497,347.36098632812497,417.36098632812497,0.0,0.0,0.6232244358793821
1225,Margarito,Barker,41,"Columbia, SC MSA",2018-06-07,surf,,467.3,0.0,14304.55,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1226,Denver,Harrell,64,"Riverside-San Bernardino-Ontario, CA MSA",2018-03-15,ultimate,,2709.92,0.0,104479.42,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,73759.42,72.03068359375,0.0,0.0,504.21478515625,504.21478515625,574.21478515625,0.0,0.0,0.7059708026034246
1227,Vanesa,Willis,29,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-17,surf,,336.33,27.0,18651.59,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,3291.59,3.214443359375,0.0,0.0,32.14443359375,32.14443359375,52.14443359375,0.0,0.0,0.17647771574622984
1228,Jude,Hale,26,"Detroit-Warren-Dearborn, MI MSA",2018-04-15,surf,,773.49,6.0,30627.1,50,15360,500,20,10,0.03,0.03,surf,273.49,0.0,15267.099999999999,14.909277343749999,8.2047,0.0,149.0927734375,157.2974734375,177.2974734375,0.35357922722234,0.0,0.49848336914089697
1229,Augustus,Barker,69,"Austin-Round Rock-Georgetown, TX MSA",2018-12-09,ultimate,,99.31,125.0,20551.61,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1230,Andre,Estes,38,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-27,ultimate,,426.36,126.0,21637.87,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1231,Gaylord,Witt,57,"San Jose-Sunnyvale-Santa Clara, CA MSA",2018-01-19,ultimate,,3383.28,21.0,117076.5,1000,30720,3000,70,7,0.01,0.01,ultimate,383.2800000000002,0.0,86356.5,84.33251953125,3.832800000000002,0.0,590.32763671875,594.16043671875,664.16043671875,0.11328651452647578,0.0,0.7376074617248032
1232,Elidia,Russell,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-04-07,surf,,4790.59,19.0,145531.1,50,15360,500,20,10,0.03,0.03,surf,4290.59,0.0,130171.1,127.12021484375,128.7177,0.0,1271.2021484375,1399.9198484375,1419.9198484375,0.8956287202711384,0.0,0.8944555493022142
1233,Janee,Perkins,33,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-09-11,surf,,715.47,0.0,50468.21,50,15360,500,20,10,0.03,0.03,surf,215.47000000000003,0.0,35108.21,34.285361328125,6.4641,0.0,342.85361328125,349.31771328124995,369.31771328124995,0.3011586747011241,0.0,0.6956499941853198
1234,Matt,Taylor,19,"Seattle-Tacoma-Bellevue, WA MSA",2018-09-12,ultimate,,476.41,53.0,9299.3,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1235,Felton,Nguyen,50,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-02-20,surf,,456.02,61.0,20491.17,50,15360,500,20,10,0.03,0.03,surf,0.0,11.0,5131.169999999998,5.010908203124998,0.0,0.32999999999999996,50.10908203124998,50.43908203124998,70.43908203124998,0.0,0.18032783929051813,0.2504088345124222
1236,Odell,Juarez,74,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-04-04,ultimate,,4259.1,244.0,150632.78,1000,30720,3000,70,7,0.01,0.01,ultimate,1259.1000000000004,0.0,119912.78,117.10232421875,12.591000000000005,0.0,819.71626953125,832.30726953125,902.30726953125,0.2956258357502153,0.0,0.7960603262585966
1237,Leighann,Wheeler,50,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-08-26,ultimate,,2724.16,140.0,47294.26,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,16574.260000000002,16.185800781250002,0.0,0.0,113.30060546875,113.30060546875,183.30060546875,0.0,0.0,0.350449716233968
1238,Jackeline,Byrd,42,"Dallas-Fort Worth-Arlington, TX MSA",2018-06-16,surf,,884.91,0.0,45129.13,50,15360,500,20,10,0.03,0.03,surf,384.90999999999997,0.0,29769.129999999997,29.071416015624997,11.547299999999998,0.0,290.71416015625,302.26146015625,322.26146015625,0.4349707830743151,0.0,0.6596433388679012
1239,Quentin,Hancock,24,"Fresno, CA MSA",2018-08-11,surf,,1525.87,0.0,44969.52,50,15360,500,20,10,0.03,0.03,surf,1025.87,0.0,29609.519999999997,28.915546874999997,30.776099999999996,0.0,289.15546874999995,319.93156874999994,339.93156874999994,0.6723180829800829,0.0,0.6584353133726053
1240,Drema,Lopez,61,"Baton Rouge, LA MSA",2018-03-18,surf,,6610.85,77.0,241510.24,50,15360,500,20,10,0.03,0.03,surf,6110.85,27.0,226150.24,220.84984375,183.3255,0.8099999999999999,2208.4984375,2392.6339375,2412.6339375,0.9243667593057372,0.3506493051104798,0.936400212225519
1241,Lala,Walls,24,"Richmond, VA MSA",2018-08-27,surf,,2275.24,132.0,39845.55,50,15360,500,20,10,0.03,0.03,surf,1775.2399999999998,82.0,24485.550000000003,23.911669921875003,53.25719999999999,2.46,239.11669921875003,294.83389921875005,314.83389921875005,0.7802429599504097,0.6212120741506004,0.6145115325012425
1242,Lashunda,Johns,37,"San Antonio-New Braunfels, TX MSA",2018-06-02,surf,,704.23,192.0,35410.73,50,15360,500,20,10,0.03,0.03,surf,204.23000000000002,142.0,20050.730000000003,19.580791015625003,6.1269,4.26,195.80791015625005,206.19481015625004,226.19481015625004,0.29000468185103334,0.73958329481337,0.5662331726665242
1243,Isaias,Compton,71,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-11,surf,,910.26,48.0,63275.58,50,15360,500,20,10,0.03,0.03,surf,410.26,0.0,47915.58,46.79255859375,12.307799999999999,0.0,467.92558593750005,480.23338593750003,500.23338593750003,0.45070638662902485,0.0,0.7572523237626186
1244,Demarcus,Ellis,75,"Birmingham-Hoover, AL MSA",2018-02-05,surf,,288.27,74.0,39734.28,50,15360,500,20,10,0.03,0.03,surf,0.0,24.0,24374.28,23.8030078125,0.0,0.72,238.030078125,238.750078125,258.75007812499996,0.0,0.32432428049671885,0.6134320288140537
1245,Quinn,David,30,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-19,surf,,1456.66,54.0,45387.25,50,15360,500,20,10,0.03,0.03,surf,956.6600000000001,4.0,30027.25,29.323486328125,28.6998,0.12,293.23486328125,322.05466328125,342.05466328125,0.6567489966309984,0.07407406035665548,0.6615789675158598
1246,Stevie,Moran,69,"Tampa-St. Petersburg-Clearwater, FL MSA",2018-01-09,ultimate,2018-07-31,4663.77,140.0,158334.32,1000,30720,3000,70,7,0.01,0.01,ultimate,1663.7700000000004,0.0,127614.32,124.623359375,16.637700000000006,0.0,872.363515625,889.001215625,959.001215625,0.35674357792784905,0.0,0.8059801563674901
1247,Marion,Singleton,75,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-04-12,ultimate,,2684.06,600.0,100277.25,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,69557.25,67.927001953125,0.0,0.0,475.489013671875,475.489013671875,545.489013671875,0.0,0.0,0.6936493570881083
1248,Leigha,Dawson,35,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-11-01,surf,,1001.77,112.0,19199.93,50,15360,500,20,10,0.03,0.03,surf,501.77,62.0,3839.9300000000003,3.7499316406250003,15.053099999999999,1.8599999999999999,37.49931640625,54.41241640625,74.41241640625,0.5008834313177333,0.5535713791454125,0.1999970832185341
1249,Kelly,Goodman,41,"Cincinnati, OH-KY-IN MSA",2018-05-14,ultimate,,3131.74,199.0,87656.09,1000,30720,3000,70,7,0.01,0.01,ultimate,131.73999999999978,0.0,56936.09,55.601650390625,1.317399999999998,0.0,389.211552734375,390.528952734375,460.528952734375,0.04206607176181262,0.0,0.6495394671779747
1250,Milan,Sellers,57,"Houston-The Woodlands-Sugar Land, TX MSA",2018-04-03,ultimate,,1423.96,201.0,28925.07,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1251,Tifany,Mcgee,45,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-01,surf,,5012.62,310.0,233686.21,50,15360,500,20,10,0.03,0.03,surf,4512.62,260.0,218326.21,213.209189453125,135.3786,7.8,2132.09189453125,2275.2704945312503,2295.2704945312503,0.9002517627503147,0.8387096503642049,0.9342708326291795
1252,Mitsue,York,27,"Detroit-Warren-Dearborn, MI MSA",2018-06-10,surf,,2776.01,208.0,94118.44,50,15360,500,20,10,0.03,0.03,surf,2276.01,158.0,78758.44,76.9125390625,68.28030000000001,4.74,769.125390625,842.145690625,862.145690625,0.8198853720992165,0.759615348095416,0.8368013748595067
1253,Sumiko,Dudley,28,"Cleveland-Elyria, OH MSA",2018-08-18,ultimate,,491.31,92.0,59418.94,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,28698.940000000002,28.026308593750002,0.0,0.0,196.18416015625002,196.18416015625002,266.18416015625,0.0,0.0,0.4829931330846708
